1390;г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС 2В);г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС 2В);50,78312688;36,48;31:10:1008002:48;50,78312688;36,48231117
1391;г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС 2Г);г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС 2Г);50,78312688;36,48;31:10:1008002:48;50,78312688;36,48231117
1392;г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС 2Д);г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС 2Д);50,78312688;36,48;31:10:1008002:48;50,78312688;36,48231117
1393;г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС Б/С);г. Строитель ул. Октябрьская д 19, 10-этажный 5-секционный д. поз. 2 МКР Б II очередь строительства (БС Б/С);50,78312688;36,48;31:10:1008002:48;50,78312688;36,48231117
1394;Белгородская обл. г. Шебекино, ул. Кооперативная д.4;Белгородская обл. г. Шебекино, ул. Кооперативная д.4;50,38789909;36,88;31:18:0701027:73;50,38789909;36,88155826
1401;Жилой дом, поз.2, б/с 15-16;Белгородский район, пер.Новосадовый, Васильковая 3, поз.2;50,63178399;36,67;31:15:0802002:517;50,63178399;36,67386083
1403;МИК Новосадовый, Жилой дом поз.2 бс в осях 13-14;Белгородский район, п.Новосадовый, пер.Васильковый, д.3, поз. 2;50,63178399;36,67;31:15:0802002:517;50,63178399;36,67386083
1437;ЖК "Микрорайон улитка";Белгородская обл, п. Дубовое, микрорайон улитка №2 жилого района "Улитка" д.  д. поз. 4б;50,54497948;36,55;31:15:1202006:1144;50,54497948;36,54605031
1453;д. Дубрава квартал 3, д. 38;д. Дубрава квартал 3, д. 38;51,30821973;37,92;31:06:0229001:0064;51,30821973;37,91674834
1454;д._Космос_9а;д._Космос_9а;51,30319166;37,90;31:06:0218001:5;51,30319166;37,90080702
1455;д._Северный_36;д._Северный_36;51,32798421;37,88;31:06:0204009:127;51,32798421;37,87997807
1456;Жилой дом мкр. Дубрава 1 21;мкр. Дубрава 1, д. 21;51,30522825;37,91;31:06:0228001:1566;51,30522825;37,91145262
37;г.Брянск, Советский р-н, ул.Крахмалева,11;г.Брянск, Советский р-н, ул.Крахмалева,11;53,26426045;34,34;32:28:030904:0111;53,26426045;34,34415968
38;г.Брянск, Советский р-н, ул.Дуки,59;г.Брянск, Советский р-н, ул.Дуки,59;53,26613727;34,35;32:28:0031201:6;53,26613727;34,35374384
61;Брянская обл., г. Брянск, Советский р-н, ул. Степная (1 ая очередь строительства);Брянская обл., г. Брянск, Советский р-н, ул. Степная (1 ая очередь строительства);53,27258453;34,34;32:28:0030901:117;53,27258453;34,34329367
62;Брянская обл., г. Брянск, Советский р-н, ул. Степная (2 ая очередь строительства);Брянская обл., г. Брянск, Советский р-н, ул. Степная (2 ая очередь строительства);53,27258453;34,34;32:28:0030901:117;53,27258453;34,34329367
1458;г.Брянск, советский район, ул. Бежицкая, ул. Бежицкая, уч. 27;г.Брянск, советский район, ул. Бежицкая, ул. Бежицкая, уч. 27;53,27348679;34,35;32:28:0030902:5;53,27348679;34,34700817
1459;г. Брянск, ул. Степная. о/д. 4, ул. Бежицкая, уч.27;г. Брянск, ул. Степная. о/д. 4, ул. Бежицкая, уч.27;53,27348679;34,35;32:28:0030902:5;53,27348679;34,34700817
1460;г.Брянск, Фокинский район, переулок Менжинского, 70;г.Брянск, Фокинский район, переулок Менжинского, 70;53,19876264;34,43;32:28:0042639:3;53,19876264;34,43390253
