Свердловская обл;г Екатеринбург;56.796294,60.492199;ЖК "Перемена";ООО Синара-Девелопмент;6685040700;г. Екатеринбург, Верх-Исетский район,ул. Екатерининская;66:41:0000000:20386;Смородская;;4578;1;;;Gavrilov
Свердловская обл;г Екатеринбург;56.7988,60.7645;ЖК "Хрустальные ключи дом 4а";ЗАО ЛСР Недвижимость-Урал;6672142550;ЖК Хрустальные ключи 3-х секционный сблокированный многоэтажный д. (№ 4А по ПЗУ) - 5 этап 2 очереди строительства Жилой застройки в границах улиц Филатовская -Мезенская - Латвийская - Логиновская в Октябрьском рне г.Екатиринбурга.;д. 4А;66:41:0000000:85616;Смородская;4549;1;;;Gavrilov
Свердловская обл;г Заречный;56.819894,61.321781;ЖК "Лазурный берег жилой дом пк 14 г.заречный ул.лазурная .дом 8";ООО Градстрой;3702577771;Свердловская область расположен в 50 км от города Екатеринбурга в черте города Заречный на берегу водоема (Белоярское водохранилище);66:42:0102001:757;Смородская;;1931;1;;;Gavrilov
Свердловская обл;г Заречный;56.819936,61.322758;ЖК "Лазурный берег жилой дом г.заречный ул.лазурная .дом 6";ООО Градстрой;3702577771;Свердловская область г.заречный ул.Лазурная дом 6;д. 6;66:42:0102001:757;Смородская;1930;1;;;Gavrilov
Свердловская обл;г Екатеринбург;56.833679,60.649778;ЖК "Базилик 2 оч";ООО Виктория Инвест;6674369412;Свердловская обл., г.Екатеринбург;;66:41:0000000:0393;Смородская;4569;1;;;Gavrilov
Свердловская обл;г Екатеринбург;56.851787,60.574725;ЖК "Ольховский парк";ООО Форум-жилые кварталы;6671446690;г. Екатеринбург, Колмогорова;;66:41:0302034:14;Смородская;4532;1;;;Gavrilov
Свердловская обл;г Первоуральск;56.882652,60.004932;ЖК "На сакко и ванцети";ООО Солнечный дом;6670391390;Свердловская обл, г. Первоуральск, ул. Сакко Ванцетти, 10;д. 10;66:58:012003:180;Смородская;4516;1;;;Gavrilov
Свердловская обл;г Березовский;56.901477,60.751402;ЖК "Березки";ЗАО БЗСК_ИНВЕСТ;6671216707;Свердловская область. Г. Березовский ул.академика Королева 8Б;д. 8Б;66:35:0000000:466;Смородская;4523;1;;;Gavrilov
Свердловская обл;г Первоуральск;56.919428,59.949544;ЖК "Оптимист";ООО БЗСКСтройИнвест;6678041083;ул. Береговая в г. Первоуральск Свердловской области;д. 32;66:58:0106001:224;Смородская;4571;1;;;Gavrilov
Свердловская обл;г Нижний Тагил;57.863809,59.947963;ЖК "Чистые пруды";ООО СК-Тагил;6623017638;Свердловская обл, г. Нижний Тагил, мкр № 3 жилого районаЧистые пруды в Тагилстроевском р-не дом № 2;д. 2;1736:24:24;Смородская;4484;1;;;Gavrilov
Свердловская обл;г Верхняя Салда;58.049637,60.591610;Свердловская область, г. Верхняя Салда, в 40м. На восток от дома №20 по улице Воронова;ООО Строй Сити;6609011063;Свердловская область, г. Верхняя Салда, в 40м. На восток от дома №20 по улице Воронова;д. 3;66:08:0000000:272;Смородская;4483;1;;;Gavrilov
Свердловская обл;г Нижний Тагил;;Многоэтажные жилые дома №№ 20,21,22,23,24,25,26 со встроенными нежилыми помещениями объектами соцкультбыта и закрытой автомобильной парковкой в жилом массиве "Пашенный", в районе Абаканской протоки, в Свердловском районе г. Красноярска. д.30;ООО "Ситистрой";2465126056;Многоэтажные жилые дома №№ 20,21,22,23,24,25,26 со встроенными нежилыми помещениями объектами соцкультбыта и закрытой автомобильной парковкой в жилом массиве "Пашенный", в районе Абаканской протоки, в Свердловском районе г. Красноярска. д.30;д. 30;24:50:0000000:156574;Шинкаренко О.С.;1203;1;(регион указан неверно, Красноярск);;Gavrilov
Свердловская обл;г Нижний Тагил;;Многоэтажные жилые дома №№ 20,21,22,23,24,25,26 со встроенными нежилыми помещениями объектами соцкультбыта и закрытой автомобильной парковкой в жилом массиве "Пашенный", в районе Абаканской протоки, в Свердловском районе г. Красноярска. д.25;ООО "Градостроитель";2465126105;Многоэтажные жилые дома №№ 20,21,22,23,24,25,26 со встроенными нежилыми помещениями объектами соцкультбыта и закрытой автомобильной парковкой в жилом массиве "Пашенный", в районе Абаканской протоки, в Свердловском районе г. Красноярска. д.25;д. 25;24:50:0000000:156576;Шинкаренко О.С.;1204;1;(регион указан неверно, Красноярск);;Gavrilov
Свердловская обл;г Нижний Тагил;;Многоэтажные жилые дома №№ 20,21,22,23,24,25,26 со встроенными нежилыми помещениями объектами соцкультбыта и закрытой автомобильной парковкой в жилом массиве "Пашенный", в районе Абаканской протоки, в Свердловском районе г. Красноярска. д.31;ООО "Градостроитель";2465126105;Многоэтажные жилые дома №№ 20,21,22,23,24,25,26 со встроенными нежилыми помещениями объектами соцкультбыта и закрытой автомобильной парковкой в жилом массиве "Пашенный", в районе Абаканской протоки, в Свердловском районе г. Красноярска. д.31;д. 31;24:50:0000000:156576;Шинкаренко О.С.;1205;1;(регион указан неверно, Красноярск);;Gavrilov
Смоленская обл;с Пригорское;54.686688,32.139332;два мжд №1, №2;ООО Метрум;6732025068;Смоленская область, с.Пригорское д.1 д.2;д. 1;67:18:0000000:756;Смородская;4624;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.730938,32.054817;г. Смоленск, г. Миловидово, д. 1 а квартале II жилого района ЮГ III;ООО ГражданСтрой;6730033514;г. Смоленск, г. Миловидово, д. 1 а квартале II жилого района ЮГ III;д. 1;67:27:00210068:7;Смородская;4601;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.732422,32.050998;г. Смоленск, п. Миловидово, д. 2;ООО ГражданСтрой;6730033514;г. Смоленск, п. Миловидово, д. 2;д. 2;67:27:00210068:7;Смородская;4602;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.746246,32.040638;г. Смоленск, п. Одинцово, дом 3, 2ая очередь строительства;ООО Консоль;6730027790;г. Смоленск, п. Одинцово, дом 3, 2ая очередь строительства;б/с 1;67:27:002055:18;Смородская;4594;1;;;srednerusskiy
Смоленская обл;д Алтуховка;54.748700,32.110459;Смоленская обл., Смоленский р-н, д. Алтуховка, дом 8;ЗАО СмолСтром-сервис;6731028404;Смоленская обл., Смоленский р-н, д. Алтуховка, дом 8;д. 8;67:18:0060108:1716;Смородская;4610;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.755489,32.092576;г. Смоленск, микрорайон 9 юго-восточного жилого района, д.14;ЗАО Ваш Дом;6731039170;г. Смоленск, микрорайон 9 юго-восточного жилого района, д.14;д. 14;76:12:10;Смородская;4612;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.755619,32.093359;г. Смоленск, микрорайон 9 юго-восточного жилого района, д.17;ЗАО Ваш Дом;6731039170;г. Смоленск, микрорайон 9 юго-восточного жилого района, д.17;д. 17;67:27:0000000:1256;Смородская;4613;1;;;srednerusskiy
Смоленская обл;д Киселевка;54.760489,32.117375;Смоленская обл., Смоленский р-н, д. Киселевка, ул. Луговая д.4-А;ООО Билдинг Групп;6732080252;Смоленская обл., Смоленский р-н, д. Киселевка, ул. Луговая д.4-А;д. 4А;67:18:0000000:1447;Смородская;4637;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.772948,31.985456;г. Смоленск, Краснинское шоссе, д.8;ООО Континент;6731055101;г. Смоленск, Краснинское шоссе, д.8;д. 8;67:27:0020458:8;Смородская;4620;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.773462,31.986186;г. Смоленск, Краснинское шоссе, д.7;ООО Континент;6731055101;г. Смоленск, Краснинское шоссе, д.7;д. 7;67:27:0020458:8;Смородская;4619;1;;;srednerusskiy
Смоленская обл;д Новосельцы (Гнездовское с/пос);54.789778,32.083258;Смоленская обл., Смоленский р-н, д. Новосельцы, дом 7 по ГП;ООО Агрожилстрой;6730009173;Смоленская обл., Смоленский р-н, д. Новосельцы, дом 7 по ГП;д. 7;67:18:0060105:563;Смородская;4593;1;;;srednerusskiy
Смоленская обл;г Смоленск;54.811628,32.015512;ЖК "Лермонтовский парк";ООО Гарант-Жилье;6732076930;Смоленская область, г. Смоленск, ул. Маршала Еременко (старый карьер);д. 1;67:27:0013342:574;Смородская;4633;1;;;srednerusskiy
Ставропольский край;г Пятигорск;44.028701,43.066897;ЖК "Серебрянные ключи";ООО ПМК Стройсоюз;2632803260;Ставропольский край, г. Пятигорск, ул. Пестова, д 13 ( 3-я очередь строительства, Блок 4);д. 13;26:33:150407:583;Шинкаренко О.С.;1281;1;;;uzb
Ставропольский край;г Ессентуки;44.055712,42.876551;Ставропольский край, город Ессентуки, улица Гааза, 5;ООО СК Стройвиктория;6686008509;Ставропольский край, город Ессентуки, улица Гааза, 5;к. 1, 4;26:30:040311:1384;Смородская;7024;1;;;uzb
Ставропольский край;г Ставрополь;45.041379,41.918433;ЖК "Кристалл";ООО стройконтинент;2635800959;Ставрополь, Ленина 417;д. 417;26:16:0105116:96;Шинкаренко О.С.;1291;1;;;uzb
Тамбовская обл;г Тамбов;52.4636,41.2444;г. Тамбов, ул. Агапкина, д. 2И;АО Агентство ипотечного жилищного кредитования Тамбовской области;6829019572;г. Тамбов, ул. Агапкина, д. 2И;д. 2И;68:20:366003:92;Смородская;4646;1;;;Romanenko
Тверская обл;г Тверь;56.8164,35.8902;г. Тверь, б-ру Гусева 46;АО Тверьстрой;6950192615;г. Тверь, б-ру Гусева 46;секция 26;6666735:52:33;Смородская;4687;1;;;srednerusskiy
Тверская обл;г Тверь;56.8740,35.8885 ;ЖК "Победа";ООО Основание;6950134821;г. Тверь, ул. Скворцова-Степанова, 25 (1 этап);д. 25;69:40:0100130:2611;Смородская;4683;1;;;srednerusskiy
Тверская обл;г Тверь;56.877710,35.907387;Тверская область, г. Тверь, ул. Красина, д.46;ООО ИНТЭК;6952013526;Тверская область, г. Тверь, ул. Красина, д.46;к. 1;69:40:0100249:16;Смородская;4697;1;;;srednerusskiy
Тверская обл;г Тверь;56.8870,35.9084;г. Тверь, ул. Кольцевая, д. 81;ООО ТверьЖилДорстрой;6905076977;г. Тверь, ул. Кольцевая, д. 81;1 этап;69:40:0100169:5;Смородская;4670;1;;;srednerusskiy
Тверская обл;с Михайловское;56.9709,35.8879;Тверская обл., калининский р-н, Михайловское с/п, ул. Восточная, д.6;ООО ИнвестСтрой;3910999277;Тверская обл., калининский р-н, Михайловское с/п, ул. Восточная, д.6;д. 6;60:10:0000012:3534;Смородская;2133;1;;;srednerusskiy
Томская обл;д Кисловка;56.462800,84.906015;ЖК "Северный парк";ООО Группа Компаний Карьероуправление;7017343591;д. 1, Томская обл, д.Кисловка, МКР "Северный";д. 1;70:14:0100038:2886;Тиханова Т.С.;4717;1;;;SibB
Тульская обл;г Новомосковск;54.023367,38.287892;ЖК "Придонье";ООО Строй-Инвест;814165940;Тульская обл. г. Новомосковск , ул.Труд.Резервы в районе д.62, дом 4;д.4;7304:09:16;Гурьева КА;366;;;;srednerusskiy
Тульская обл;г Новомосковск;54.032379,38.316581;ЖК "Жд по ул. ген белова";ООО ИнвестСтрой;3910999277;Тульская обл.,г. Новомосковск,в р-не дома №18 очередь № 2;д.18;71:00:000000:111711;Гурьева КА;2134;;;;srednerusskiy
Тульская обл;г Тула;54.143240,37.577897;ЖК "На ул. генерала маргелова";ООО Ин-Групп;7743637794;Тула, Привокзальный район, Крутоотважный проезд, в районе дома № 6;71:30:000000:6768;Казакова Н.Д.;;6271;;;;srednerusskiy
Тульская обл;д Мыза;54.174759,37.477004;ЖК "Северная мыза";ООО Нефтегазспецстрой-Юг;7707083893;Тульская обл., Ленинский р-он, с/п Иншинское, д.Мыза, дома№№ 6;д.6;71:14:040401:0138;Артемова О.А.;5337;;;;srednerusskiy
Тульская обл;г Тула;54.205672,37.658999;ЖК "Вертикаль";ООО Восход;7103515325;г.Тула,Пролетарский район, в 235 м северо-западнее дома № 10а по ул. Шухова;д. 1;71:30:030113:315;Смородская;4727;;;;srednerusskiy
Тюменская обл;г Тюмень;;г. Тюмень, ул. Закалужская, уч. 20/6 Квартал 1. Общественно-жилой косплекс ГП 1 (ГП1-1);ООО СИПЭК;7205013099;г. Тюмень, ул. Закалужская, уч. 20/6 Квартал 1. Общественно-жилой косплекс ГП 1 (ГП1-1);д.1.1.;72:17:1313004:1109;Гурьева КА;4826;1;;;Syrev
Тюменская обл;г Тюмень;;г. Тюмень, ул. Закалужская, уч. 20/6 Квартал 1. Общественно-жилой косплекс ГП 1 (ГП2-1);ООО СИПЭК;7205013099;г. Тюмень, ул. Закалужская, уч. 20/6 Квартал 1. Общественно-жилой косплекс ГП 1 (ГП2-1);д.2.1.;72:17:1313004:1109;Гурьева КА;4827;1;;;Syrev
Тюменская обл;г Ишим;56.110318,69.459533;г. Ишим, ул. Луначарского уч.70;ООО Континент;6731055101;г. Ишим, ул. Луначарского уч.70;д.70;72:25:010:4007:28;Гурьева КА;4621;1;;;Syrev
Тюменская обл;рп Винзили;56.960804,65.794103;Тюменскаяобл., п.Винзили, ул.60 лет Октября;ООО Инвест-силикат-стройсервис;7224007051;Тюменскаяобл., п.Винзили, ул.60 лет Октября;-;72:17:0301007:0159;Гурьева КА;4838;1;;;Syrev
Тюменская обл;рп Боровский;57.045232,65.697489;ЖК "Шоколад";ООО Энко Групп;7203271129;Тюменская область, Тюменский район, п. Боровский, ул. Мира, уч. 7 (ГП 1-3);д.1;72:17:0201001:71;Гурьева КА;4800;1;;;Syrev
Тюменская обл;г Тюмень;57.106375,65.723028;г. Тюмень, ул. Беловежская, 7 кор.2 (ГП 17);ООО Завод ЖБИ-3;1660004290;г. Тюмень, ул. Беловежская, 7 кор.2 (ГП 17);д.17;72:23:0224001:2868;Гурьева КА;636;1;;;Syrev
Тюменская обл;г Тюмень;57.117769,65.488509;ЖК "Легенда парк";ООО МЕРИДИАН КОНСТРАКШН.ТОБОЛЬСК;7204194325;Тюменская обл, г Тюмень, д. ГП-1, Ул Закалужская;д.1;72:17:1313004:5011;Гурьева КА;4821;1;;;Syrev
Тюменская обл;г Тобольск;58.238229,68.267436;ЖК "Омский";ООО Сибиряк-Центр;5501048242;Тюменская обл., г.тобольск мкр 7а, 22а;;72:24:030403:0500;Евстратова К.Н.;3583;1;;;Syrev
Тюменская обл;г Тюмень;;ЖК "Восточный";ОАО ТДСК;7014036553;Томская область, г.Тюмень, МКР №13 КПД 14;КПд. 14;70:21:0000000:1298;Артемова О.А.;4699;1;;;Syrev
Тюменская обл;г Тюмень;;г.Тюмень, ул.Закалужская;ООО МЕРИДИАН КОНСТРАКШН.ТОБОЛЬСК;7204194325;г.Тюмень, ул.Закалужская;-;72:17:1313004:5011;Гурьева КА;4820;1;;;Syrev
Ульяновская обл;г Димитровград;54.212200,49.610349;г.Димитровград, Донская 21;ООО спецстрой;2464260490;г.Димитровград, Донская 21;д.21;73:23:000000:2107;Гурьева КА;1181;1;;;Filatova
Ульяновская обл;г Димитровград;54.212200,49.610349;г.Димитровград, Мостовая 20;ООО спецстрой;2464260490;г.Димитровград, Мостовая 20;д.20;73:23:000000:2107;Гурьева КА;1182;1;;;Filatova
Ульяновская обл;г Димитровград;54.214425,49.652405;Ульяновская область, г. Димитровград, ул. Алтайская, д.39Б;ООО ДУС;7302019804;Ульяновская область, г. Димитровград, ул. Алтайская, д.39Б;д.39Б;73:23:011605:916;Гурьева КА;4840;1;;;Filatova
Ульяновская обл;г Димитровград;54.223665,49.542509;Ульяновская область, г. Димитровград, Западный район, микрорайон 1А по ул. Менделеева;ООО Запад;6367044564;Ульяновская область, г. Димитровград, Западный район, микрорайон 1А по ул. Менделеева;д.85;73:23:000000:2101;Гурьева КА;4289;1;;;Filatova
Ульяновская обл;г Димитровград;54.239451,49.563051;Ульяновская область, г. Димитровград, ул. Ленина, д. 37Д;ООО Техно-Поволжье Д;7329015500;Ульяновская область, г. Димитровград, ул. Ленина, д. 37Д;д.37Д;73:23:000000:1955;Гурьева КА;4938;1;;;Filatova
Ульяновская обл;г Димитровград;54.240118,49.559134;Ульяновская область, г. Димитровград, ул. Славского, д.18Б.;ООО Димитровградинвестстрой;7329008207;Ульяновская область, г. Димитровград, ул. Славского, д.18Б.;д.18Б;73:23:000000:1488;Гурьева КА;4936;1;;;Filatova
Ульяновская обл;г Ульяновск;54.279133,48.268839;Ульяновская обл., г. Ульяновск, 2 квартал жилого микрорайона Запад-1 комплекса Симбирское кольцо;ООО Запад;6367044564;Ульяновская обл., г. Ульяновск, 2 квартал жилого микрорайона Запад-1 комплекса Симбирское кольцо;д.27;73:19:073201:6234;Гурьева КА;4293;1;;;Filatova
Ульяновская обл;г Ульяновск;54.300980,48.369362;г. Ульяновск, Железнодорожный район (зем.участок 73:24:010201:2440) (2 этап строительства);ООО Смарт-Инвест;7325010903;г. Ульяновск, Железнодорожный район (зем.уч. 73:24:010201:2440) (2 этап строительства);-;73:24:010201:2439;Гурьева КА;4848;1;;;Filatova
Ульяновская обл;г Ульяновск;54.301697,48.385074;Ульяновская обл., г. Ульяновск, Железнодорожный район, ул. Кирова, д. 37/2А;ЖСК Магазин Новостроек;7325144248;Ульяновская обл., г. Ульяновск, Железнодорожный район, ул. Кирова, д. 37/2А;д.37/2А;74:24:010302:11;Гурьева КА;4889;1;;;Filatova
Ульяновская обл;г Ульяновск;54.304171,48.350721;г. Ульяновск, г. Октябрьская (в створе с ул. Полбина), д.1;ООО Строй Град;1215080449;г. Ульяновск, г. Октябрьская (в створе с ул. Полбина), д.1;д.1;73:24:030502:3;Гурьева КА;478;1;;;Filatova
Ульяновская обл;г Ульяновск;54.304171,48.350721;г. Ульяновск, г. Октябрьская (в створе с ул. Полбина), д.2;ООО Строй Град;1215080449;г. Ульяновск, г. Октябрьская (в створе с ул. Полбина), д.2;д.2;73:24:030502:3;Гурьева КА;479;1;;;Filatova
Ульяновская обл;г Ульяновск;54.306922,48.390400;г. Ульяновск, Ленинский р-н, ул. Минаева;ООО Инвестиционно-строительная компания КПД-2;7328047041;г. Ульяновск, Ленинский р-н, ул. Минаева;-;73:24:041701:134;Гурьева КА;4925;1;;;Filatova
Ульяновская обл;г Ульяновск;54.342380,48.538622;г. Ульяновск, Заволжский р-н (Нахимова,1);ООО ДВЛ-Девелопмент;7325081774;г. Ульяновск, Заволжский р-н (Нахимова,1);д.1;73:24:020301:8845;Гурьева КА;4859;1;;;Filatova
Ульяновская обл;г Ульяновск;54.342380,48.538622;г. Ульяновск, Заволжский р-н (Нахимова,2);ООО ДВЛ-Девелопмент;7325081774;г. Ульяновск, Заволжский р-н (Нахимова,2);д.2;73:24:020301:8845;Гурьева КА;4860;1;;;Filatova
Ульяновская обл;г Ульяновск;54.342380,48.538622;г. Ульяновск, Заволжский р-н (Нахимова,3);ООО ДВЛ-Девелопмент;7325081774;г. Ульяновск, Заволжский р-н (Нахимова,3);д.3;73:24:020301:8845;Гурьева КА;4861;1;;;Filatova
Ульяновская обл;г Ульяновск;54.346506,48.385497;ЖК "Лидер";ЗАО Строительная Корпорация;7326021577;г. Ульяновск, Ленинский р-н, ул. Р.Люксембург, д. 23,25,27;д.23;73:24:040802:338;Гурьева КА;4890;1;;;Filatova
Ульяновская обл;г Ульяновск;54.349487,48.341570;г. Ульяновск, Ленинский р-он,мкр-он "Искра",квартал " Б", (ул.Скочилова,9а);ООО Строительная сфера;7325049668;г. Ульяновск, Ленинский р-он,мкр-он "Искра",квартал " Б", (ул.Скочилова,9а);квартал Б;73:24:040303:69;Гурьева КА;4854;1;;;Filatova
Ульяновская обл;г Ульяновск;54.349487,48.341570;г. Ульяновск, Ленинский р-он,мкр-он Искра,квартал Б, (ул.Скочилова,9а);ООО Строительная сфера;7325049668;г. Ульяновск, Ленинский р-он,мкр-он Искра,квартал Б, (ул.Скочилова,9а);квартал Б;73:24:040303:69;Гурьева КА;4855;1;;;Filatova
Ульяновская обл;г Ульяновск;54.358493,48.384124;Ульяновская обл., г. Ульяновск, ул. Ульяны Громовой, 10;ООО Реотэкс;7328052813;Ульяновская обл., г. Ульяновск, ул. Ульяны Громовой, 10;д.10;73:24:040502:27;Гурьева КА;4928;1;;;Filatova
Ульяновская обл;г Ульяновск;54.359225,48.350387;г. Ульяновск, Ленинский р-н, пр-кт Нариманова, д. 142;ООО Инвестиционно-строительная компания КПД-2;7328047041;г. Ульяновск, Ленинский р-н, пр-кт Нариманова, д. 142;д.142;73:24:040404:211;Гурьева КА;4924;1;;;Filatova
Ульяновская обл;г Ульяновск;54.363727,48.351705;г. Ульяновск, Ленинский р-н, ул. Ипподромная, №1;ООО УльяновскЦентрГазСтрой;7327032966;г. Ульяновск, Ленинский р-н, ул. Ипподромная, №1;д.1;73:24:040402:756;Гурьева КА;4906;1;;;Filatova
Ульяновская обл;г Ульяновск;54.363727,48.351705;г. Ульяновск, Ленинский р-н, ул. Ипподромная;ООО УльяновскЦентрГазСтрой;7327032966;г. Ульяновск, Ленинский р-н, ул. Ипподромная;-;73:24:040402:756;Гурьева КА;4907;1;;;Filatova
Ульяновская обл;г Ульяновск;54.363727,48.351705;г.Ульяновск, Ленинский р-он, ул.Ипподромная, д4;ООО Керамзит;7327063890;г.Ульяновск, Ленинский р-он, ул.Ипподромная, д4;д.4;73:24:040402:755;Гурьева КА;4910;1;;;Filatova
Ульяновская обл;г Ульяновск;54.386678,48.563193;Ульяновская обл., г. Ульяновск, Заволжский р-н, ул. Зеленая, д. 4;ООО Премьера;7325078468;Ульяновская обл., г. Ульяновск, Заволжский р-н, ул. Зеленая, д. 4;д.4;73:24:021015:53;Гурьева КА;4857;1;;;Filatova
Ульяновская обл;г Ульяновск;54.386678,48.563193;Ульяновская обл., г. Ульяновск, Заволжский р-н, ул. Зеленая, д. 6;ООО Премьера;7325078468;Ульяновская обл., г. Ульяновск, Заволжский р-н, ул. Зеленая, д. 6;д.6;73:24:021015:53;Гурьева КА;4858;1;;;Filatova
Ульяновская обл;г Ульяновск;54.393054,48.580490;г. Ульяновск, Заволжский р-он, пр-т Маршала Устинова, 25;ООО Торговый Дом КПД-1;7327068218;г. Ульяновск, Заволжский р-он, пр-т Маршала Устинова, 25;д.25;73:24:02 10 12:3820;Гурьева КА;4916;1;;;Filatova
Ульяновская обл;г Ульяновск;54.393404,48.582087;г. Ульяновск, Заволжский район, 17 строительный квартал;ООО Спецмашстрой;7327059365;г. Ульяновск, Заволжский район, 17 строительный квартал;д.41;73:24:021012:382;Гурьева КА;4908;1;;;Filatova
Ханты-Мансийский Автономный округ - Югра АО;п Солнечный;61,274207,73,192881;ХМАО-Югра, Сургутский р-н, п.Солнечный, ул.Молодежная, Развитие территории части квартала №9 (земельный учвсток №2) по ул. Молодежная, п.Солнечный, Сургутский район, ХМАО-Югра, 4-х этажный жилой дом №100 (1 этап);ООО Альбик;8602082372;ХМАО-Югра, Сургутский р-н, п.Солнечный, ул.Молодежная, Развитие территории части квартала №9 (земельный учвсток №2) по ул. Молодежная, п.Солнечный, Сургутский район, ХМАО-Югра, 4-х этажный д.100 (1 этап);д. 100;86:03:01051514:82;Сергеева Е.С.;6893;1;;;Syrev
Ханты-Мансийский Автономный округ - Югра АО;г Мегион;61.028158,76.117310;ХМАО-Югра, г.Мегион, 12 микрорайон, ул.Строителей;ООО Мегионжилстрой-Плюс;8605027115;ХМАО-Югра, г.Мегион, 12 микрорайон, ул.Строителей;86:19:010412:1145;Сергеева Е.С.;;6904;1;;;Syrev
Ханты-Мансийский Автономный округ - Югра АО;г Сургут;61.2422,73.4345;ЖК "Гринпарк";ЗАО Домостроительный комбинат 1;8602058789;Тюменская обл, ХМАО-Югра, г. Сургут, мкр 24. Девятиэтажный д. 304.3 (блок А,Б);д. 304.3;86:10:01066:82;Сергеева Е.С.;6891;1;;;Syrev
Ханты-Мансийский Автономный округ - Югра АО;г Сургут;61.2517,73.4561;г.Сургут, мкр.30 жилой дом №6;АО Югорское управление Инвестиционно-Строительными проектами;7724547224;г.Сургут, мкр.30 д.6;д.6;86:10:0101000:0337;Евстратова К.Н.;5862;1;;;Syrev
Ханты-Мансийский Автономный округ - Югра АО;г Сургут;61.2830,73.3598;ЖК "Мжд №6 и пристроенная автостоянка закрытого типа (стилобат) в составе проекта планировка микрорайона №39. комплексное освоение в целях жилищного строительства четыре сезона";ООО Александрия 6-10;8601046621;г.Сургут, мкр. 39 ул.Александра Усольцева, д.25;д. 25;86:10:0101025:20;Сергеева Е.С.;6887;1;;;Syrev
Ханты-Мансийский Автономный округ - Югра АО;г Сургут;61.2868,73.3455;г Сургут Тюменско й обл.,44 мкр., ж.дом2;ООО СеверСтройПартнер;8602205352;г Сургут Тюменско й обл.,44 мкр., ж.дом2;д. 2;86:03:0101125:283;Сергеева Е.С.;6896;1;;;Syrev
Ханты-Мансийский Автономный округ - Югра АО;г Сургут;61.2873,73.3588;ЖК "Новые ключи";ООО Новые бизнес-технологии;8602028270;Многоквартирный д.2 со встроенными помещениями общественного назначения в микрорайоне 45 г.Сургута, ХМАО-ЮГРА, улица 39 «З»;д. 2;86:10:0101227:365;Сергеева Е.С.;6889;1;;;Syrev
Челябинская обл;г Челябинск;54.444605,61.262405;г. Челябинск, г. Южноуральск, ул. Строителей 28;ООО Архитектурная практика;7424024784;г. Челябинск, г. Южноуральск, ул. Строителей 28;д. 28;74:3760209013:213;Тиханова Т.С.;4975;1;;;Gavrilov
Челябинская обл;г Чебаркуль;54.982422,60.355572;Челябинская область. Г.Чебаркуль, ул. Заря. 29б;ООО Жилгражданстрой;7453185426;Челябинская область. Г.Чебаркуль, ул. Заря. 29б;д. 29б;74:38:0000000:11611;Тиханова Т.С.;5026;1;;;Gavrilov
Челябинская обл;г Челябинск;55.039126,61.384516;Челяб. обл.,г.Челябинск,Советский р-н, п . Новосинеглазово, ул. Челябинская , мкр 2;ООО Выбор-Строй;7453238244;Челяб. обл.,г.Челябинск,Советский р-н, п . Новосинеглазово, ул. Челябинская , мкр 2;1 очередь;74:36:0000000:53447;Тиханова Т.С.;5027;1;;;Gavrilov
Челябинская обл;г Миасс;55.049008,61.530634;г.Миасс, микрорайон Солнечный, д. 2;АО Трест Уралавтострой;7415010908;г.Миасс, микрорайон Солнечный, д. 2;д. 2;74:34:0000000:6241;Тиханова Т.С.;4946;1;;;Gavrilov
Челябинская обл;г Челябинск;55.139580,61.396450;ул. Колсанова, д.2 в Советском районе города Челябинская;ООО Икар;7451193118;ул. Колсанова, д.2 в Советском районе города Челябинская;д. 2;74:36:0405009:30;Тиханова Т.С.;5009;1;;;Gavrilov
Челябинская обл;г Челябинск;55.166129,61.530634;г. Челябинск Тракторозаводской р-н, п. Чурилово, ул.Ферганская, стр.14;ООО Инвер;7451377845;г. Челябинск Тракторозаводской р-н, п. Чурилово, ул.Ферганская, стр.14;стр. 14;74:36:0000000:920;Тиханова Т.С.;5014;1;;;Gavrilov
Челябинская обл;г Челябинск;55.173181,61.519490;ЖК "Lake city";ООО РечелСтрой;7450042660;Челябинск,Тракторозаводный район у озера Первое, д 3.18;д. 3.18;74:36:0000000:52210;Тиханова Т.С.;4998;1;;;Gavrilov
Челябинская обл;г Челябинск;55.186676,61.372267;Челябинская обл., г. Челябинск, Калининский р-н, ул. Косарева, д. стр. 33;ООО МКУ Пожарное депо;7451398997;Челябинская обл., г. Челябинск, Калининский р-н, ул. Косарева, д. стр. 33;стр. 33;74:36:0000000:53833;Тиханова Т.С.;5016;1;;;Gavrilov
Челябинская обл;п Новый Кременкуль;55.188953,61.169578;Челябинская область, Сосновский район, п. Новый Кременкуль, группа 9;ООО Галактион;7721774934;Челябинская область, Сосновский район, п. Новый Кременкуль, группа 9;группа 9;74:19:1116001:169;Евстратова К.Н.;5751;1;;;Gavrilov
